n	Cond(V_n)
4173	14883.93742112627
4174	2949.3426384605923
4177	5905.0488566582735
4178	2952.1710653420146
4179	11214.392737629514
4181	20679.369693162353
4182	8817.771195546311
4183	23152.77782582204
4186	17985.283555013204
4187	24504.61766171014
4189	25836.57761581565
4190	3657.335390090522
4191	15072.423358041573
4193	8986.71359662849
4195	7338.026320336411
4197	4929.917555316302
4198	2966.313199756082
4199	98888.23769041772
4201	5938.989981429832
4202	5710.089436320225
4206	2467.3541343220204
4207	9014.749027220332
4209	20367.078210671978
4210	3676.321615089898
4211	5953.132116753755
4213	11496.663403102006
4215	9253.33363416643
4217	5961.617397948792
4218	10266.105273425947
4219	5964.445825013918
4222	2983.2837610680917
4223	21940.323168189738
4226	2986.1121879550137
4227	4964.94233947894
4229	5978.587960340391
4231	5981.416387405854
4233	18151.309596136787
4234	9212.981083245837
4237	15180.54543579082
4238	6264.430572173489
4241	5995.55852273401
4242	5734.730047079051
4243	5998.386949799807
4245	8594.464127375779
4246	5770.992807479916
4247	19287.255932193286
4249	9106.372499352527
4251	16386.304530938738
4253	6012.52908512963
4254	2495.8272697095185
4255	40029.27326983252
4258	3008.7396030664722
4259	6021.014366328186
4261	6023.842793394481
4262	3011.5680299573964
4265	7461.446072642954
4267	14480.456431594526
4269	5014.581581318548
4270	12683.705898362641
4271	6037.984928726778
4273	6040.8133557934025
4274	3020.0533106327957
4277	66066.00182054854
4278	8974.395368492187
4279	11679.979639316754
4281	5028.440358051185
4282	3025.710164418571
4283	6054.955491127333
4285	7496.500296501645
4286	3028.5385913121086
4287	5035.747587902841
4289	6063.440772328339
4290	61401.10657074421
4291	9197.312503009984
4294	7624.305178754304
4295	7513.297430608722
4297	6074.754480597102
4298	4592.178077917057
4299	5049.606364313921
4301	112907.9166713248
4303	12780.429205297623
4305	59086.92619680567
4306	3042.680725786237
4307	26563.290855512045
4309	19559.352806267554
4310	3763.9570430345966
4313	15445.025666417936
4314	2530.852114340916
4315	7549.081632634273
4317	5070.7723706119
4318	7274.61608733798
4319	9258.850140215183
4321	19011.42364033306
4322	3053.9944333732014
4323	13160.969641560752
4326	5639.183982045315
4327	6117.180886612541
4330	3780.754606301709
4331	27132.033055645225
4333	9286.885843897868
4334	5885.574960572716
4337	6131.323021953651
4339	6134.151449022029
4341	5099.245607850009
4342	6415.12380715118
4343	23075.39245707694
4345	30584.28595366814
4346	11100.709313456053
4349	6148.293584364699
4351	15607.55144069047
4353	5113.104383311842
4354	4653.715098371636
4355	33967.55408950461
4357	6159.607292639764
4358	3079.4502754683585
4359	5120.411614562491
4362	2559.3252549569092
4363	6168.092573846602
4366	10631.54778273266
4367	11924.802170309056
4369	14833.071065653512
4370	15010.246075700734
4371	23966.92298547941
4373	6182.234709192352
4377	5141.5776213060335
4378	5954.905920550976
4379	19272.021803358617
4381	13009.314439114727
4382	4683.800556311165
4385	7671.771418507822
4386	9964.767332684092
4387	22785.75856015362
4389	101489.60322119649
4390	3832.6061846663297
4391	6207.690552817893
4393	17281.020311582677
4395	9095.126638966583
4397	6216.175834027312
4398	2580.4912505439147
4399	25807.900458501583
4402	9881.758006519354
4403	58429.32002523952
4405	7707.555560151762
4406	3113.391398313445
4407	15898.452670641449
4409	6233.146396447494
4411	12039.382214168789
4413	5183.909634884781
4414	3119.0482521265667
4415	7724.352755961352
4417	9469.4490825549
4421	6250.116958869458
4422	6665.407244223213
4423	6252.945385939959
4426	3127.5335328492083
4427	15872.041650520634
4429	23526.690491176185
4430	3868.390026579878
4431	10375.940087597932
4433	96733.68857720826
4434	2601.657246372948
4435	7759.406981141364
4438	4744.65440702387
4439	17462.20996225673
4441	6278.401229576655
4442	3138.8472404848735
4443	5218.934415648594
4445	27197.663114064446
4447	6286.886510789762
4449	5226.24164858327
4451	6292.543364932074
4453	27910.892956955264
4454	7510.547900852
4457	6301.028646145903
4458	2615.5160915778797
4461	5240.100422213306
4462	8702.142338742184
4463	6309.513927360163
4465	38993.16023585352
4466	27517.028344332917
4467	5247.407655476514
4469	23203.070266977084
4470	4193.145967652482
4471	15173.256335413782
4474	3161.47465577473
4478	3164.303082687678
4479	5261.26642880956
4481	6334.969771005515
4483	6337.7981980774575
4485	76004.68271805081
4486	3169.9599365147087
4487	9618.51034709016
4490	3920.2415961184893
4493	6351.940333437875
4494	5857.440869816031
4495	36367.341762552634
4497	5282.432435436977
4498	6649.708419541247
4499	12283.603153132623
4501	9646.545706082687
4502	3181.2736441732745
4503	20012.35513380003
4505	42255.72626766686
4506	2643.9892387338896
4507	6371.739322944422
4510	15753.308877073943
4511	13404.28861040243
4513	6380.22460416221
4514	11003.55449075903
4515	56408.75712321666
4517	6385.881458307634
4519	6388.709885380414
4521	16277.629877140109
4522	25364.673004765024
4523	6394.366739526114
4526	10167.253196451833
4529	9708.083677931796
4530	4252.182922058858
4531	17829.19276580415
4533	5324.764448783813
4534	3203.901059508202
4535	7934.678109489559
4537	13479.063329500596
4538	3206.7294864267164
4539	18921.397518796846
4541	16281.677489708525
4542	2665.155235254653
4543	70685.25326099801
4546	3212.386340264836
4547	6428.3078644041425
4549	6431.136291477606
4551	23862.548520334116
4553	20040.85610526713
4555	7970.462264868773
4558	11919.317495796431
4559	25301.8888014562
4561	6448.106853919335
4562	3223.7000479454027
4565	33234.69238753678
4566	2679.014077185035
4567	6456.592135140803
4569	5367.096462250902
4570	3991.079628864692
4571	9799.023720563997
4573	15523.28251304736
4574	3232.185328709586
4577	18006.699236625678
4578	6196.065110789496
4579	16420.373987690124
4582	9973.857572016475
4583	6479.219551733341
4585	27600.130861194677
4586	3240.6706094769615
4587	15569.45966618386
4589	13638.877274736335
4591	6490.533260030671
4593	5395.569704518341
4594	3246.32746332364
4595	8039.110789669126
4597	6499.018541254128
4601	24439.840805739048
4602	8561.312843311067
4603	6507.503822477978
4605	9528.504270412559
4607	15631.667445689352
4609	12588.125631770645
4610	4026.8633740674195
4611	25557.625758603426
4613	9890.64699311106
4614	2707.487228950208
4615	40901.88998221243
4618	3263.29802487205
4619	20999.124467568083
4621	6532.9596661518735
4622	3266.1264517979967
4623	23156.497687864474
4627	9918.682609457452
4629	5437.901718774072
4630	4043.6608916277196
4631	12644.813419473681
4633	24089.86872300746
4634	4955.252715833269
4637	6555.587082753816
4638	2721.3460687765732
4639	6558.415509829251
4641	230850.2920770672
4642	6313.707620782247
4643	6564.072363980248
4645	8126.746353232267
4646	9064.053880618392
4647	5459.067725940995
4649	6572.557645207062
4651	6575.38607228275
4654	6882.584018194897
4657	6583.8713535100715
4658	7869.8709363460675
4659	5472.926496426436
4661	28826.949948021353
4663	6592.356634737769
4665	10246.361368123497
4666	3297.239148005909
4667	13869.474683079117
4669	60938.32772509461
4670	4078.7150682705264
4673	6606.4987701181035
4674	10317.638921477737
4677	5494.092503345915
4678	3305.724428796952
4679	6614.9840513468025
4681	21276.50840409878
4682	3308.552855727964
4683	13174.313079229032
4685	8197.584809221291
4686	8355.465956663715
4687	24934.117246024358
4690	14317.971911512072
4691	6631.954613805319
4694	3317.038136522981
4695	9510.24211703365
4697	64380.58862430249
4699	23262.235455696307
4701	5522.565747594398
4702	3322.694990387968
4703	6648.925176265314
4705	8233.36897742259
4706	6954.509316264106
4709	15991.02002916505
4710	4850.079443042316
4711	10101.245960250642
4713	5536.42451726667
4714	3331.180271187896
4715	52631.233144913
4717	27720.214956884498
4718	5046.87483639562
4721	6674.381019958058
4722	2770.9852210538047
4723	6677.209447035231
4726	7978.272571950133
4727	20813.45392812121
4729	6685.694728266994
4730	18372.325175293492
4731	22737.651881584916
4733	6691.351582421704
4735	8285.220377599224
4737	5564.897762154296
4738	9240.6399585415
4739	10159.367113458513
4741	12946.926529481718
4742	3350.979259732366
4745	44744.50237541595
4746	6638.572146297193
4747	26351.760895549032
4749	5578.756531294415
4751	6716.80742611987
4754	3359.4645405419305
4755	9631.676127738774
4757	31246.17507741832
4758	8663.57439579504
4759	6728.121134431198
4762	3365.1213944165543
4763	13006.626183193168
4765	8337.801719037285
4766	3367.949821354339
4767	12989.142294843621
4769	17106.906706852507
4771	14180.549178208805
4773	28808.607940501326
4774	25346.40575853732
4777	16226.960181056871
4778	3376.4351021695693
4781	10250.307181871958
4782	2806.0100546148706
4783	6762.062259368946
4785	112798.72088916601
4786	3382.091956047947
4787	6767.719113525783
4789	6770.547540604259
4790	4183.147880032608
4791	5628.395784174983
4793	6776.204394761327
4794	10813.352659158529
4795	29582.699973861123
4798	3390.5772368678345
4799	6784.689675997219
4801	6787.518103075927
4803	5642.254552531383
4807	95131.26053214465
4809	12631.621712164533
4810	18339.770917660506
4811	16336.384326929767
4813	6804.4886655489745
4814	10488.75819969485
4817	6810.145519706962
4818	8101.367256959131
4819	30273.919849167607
4821	5663.420559661297
4822	3407.5477985158873
4823	58255.39542375827
4826	8599.61598155713
4827	5670.727798972854
4829	13182.108962024424
4830	36224.42448229222
4831	6829.944509261111
4834	3416.033079344011
4835	8460.491516888502
4837	10369.966063331227
4838	12396.409513649309
4839	5684.5865668162005
4841	26877.033813973438
4843	21334.23549499962
4845	148385.10510027135
4846	3424.51836017484
4847	24007.45755808257
4849	14413.42740442349
4853	19110.87184367004
4854	2848.3420487828425
4855	8496.275697086712
4857	5705.7525739958155
4858	5195.936580020794
4859	25859.609748042483
4861	6872.370915454764
4862	35813.83307567333
4863	5713.05981386222
4865	25926.5340171383
4866	2855.6492132437897
4867	22151.75305817672
4870	4253.9859680088775
4871	6886.5130508545035
4873	13308.136854807115
4874	3444.317348790514
4877	6894.998332094789
4879	97638.45373265995
4881	5734.225821340582
4882	3449.974202683357
4883	17521.010726079807
4885	8548.127087747976
4886	5223.9727821195465
4889	6911.968894576343
4890	4931.365594413668
4891	32130.780047538527
4893	12849.872674937644
4894	3458.4594835248067
4895	36416.55037991701
4897	30295.9426525476
4898	11022.529806354447
4899	24578.625338187714
4902	10546.788932109042
4903	6931.767884139809
4906	6674.916032121635
4907	10522.44391588333
4909	6940.253165381836
4910	4289.769765801484
4911	5769.250595680211
4915	8600.708430638168
4917	16676.896563547274
4918	3475.430045215507
4919	6954.395300785928
4921	66513.68005137614
4922	9608.530146309136
4926	2890.674043734678
4927	14648.016304891185
4929	26508.37094213989
4930	24819.13537238677
4931	6971.365863272018
4933	6974.194290353156
4934	3486.7437530150246
4935	60342.16695046014
4937	6979.85114451554
4938	2897.9812104274038
4939	13486.633008007997
4942	5285.510034707448
4943	6988.33642575938
4945	70162.74371577396
4946	3495.229033867633
4947	21981.859209733728
4951	6999.650134084991
4953	17693.319779547317
4954	3500.8858877707758
4955	8671.546847160691
4957	7008.135415329568
4958	12119.96864589221
4962	2911.8400414938797
4963	10641.419543863642
4965	9371.744432922404
4966	7349.47539367424
4967	7022.27755073789
4969	7025.1059778196595
4970	13106.279325059377
4971	5840.055859059416
4973	7030.7628319833
4974	2919.147209277575
4978	8866.584939272587
4979	14798.706280015193
4981	16919.76179499456
4982	13620.529024235444
4983	17604.93609288137
4985	8723.398231774725
4987	7050.561821557128
4989	5861.221866666936
4990	4358.418772306028
4991	89980.79929827387
4993	7059.047102803567
4994	6793.713270959382
4997	17925.185492913963
4999	7067.532384050314
5001	5875.080632290319
5002	12809.03319799793
5003	7073.189238214982
5005	661163.7199907508
5006	3537.6554381681885
5007	5882.387874295173
5009	7081.674519462238
5010	5052.799472113377
5011	7084.502946544724
5014	9792.015626820632
5015	57656.648110790185
5017	22079.21361386445
5018	7424.2515590755165
5019	14129.263001682406
5021	7098.64508195766
5023	7101.473509040347
5026	5376.449529270028
5027	13730.85435248856
5029	27938.747807891763
5030	4394.202706051325
5033	10791.163985913301
5034	2954.172037558586
5035	46382.71554903273
5037	24833.179662885464
5038	6853.41281184139
5039	7124.100925703053
5042	3563.111280777891
5045	8827.830894308827
5051	7141.071488201475
5053	23000.580145670316
5055	10464.19313245666
5057	15027.591395828416
5059	7152.3851965344165
5061	13598.00089913495
5062	3577.253415570359
5063	31840.979680959175
5065	8863.61514911099
5066	8556.464105098537
5069	25117.95172396934
5071	13845.432345896743
5073	22412.002961368496
5074	13308.995980903605
5077	7177.841040285447
5078	3588.567123409048
5079	5967.051905010875
5081	7183.497894452701
5083	99444.13376716175
5086	3594.2239773299502
5087	7191.983175703823
5089	10910.13932627294
5090	4446.054228056741
5091	5980.910669460265
5093	13914.772981526856
5095	8915.466465615207
5097	5988.217912739416
5098	3602.7092582132377
5099	7208.953738206936
5101	7211.782165290901
5102	3605.537685174847
5105	8934.453577291653
5106	12531.308287204261
5107	7220.267446542987
5109	20781.915802627074
5110	15613.685882882204
5111	18341.27651873034
5113	7228.752727795359
5114	3614.0229660612054
5115	89311.94585022908
5117	65098.336818258416
5118	3003.8112063158605
5119	7237.238009048017
5122	7584.060735525564
5123	28462.667096735917
5126	6977.026903265876
5127	6023.242684478394
5129	20202.616182950205
5131	11001.762957750121
5133	31762.747152390122
5134	8668.479228716147
5135	43355.73992992031
5137	14029.35224974415
5138	5496.108474012864
5141	30239.65815610639
5142	3017.670032964023
5143	25493.76457780284
5146	11596.776560051263
5147	7276.835988230834
5149	18478.980432082375
5151	19732.069827903597
5153	7285.321269485093
5154	3024.9772059676716
5155	9022.089155262722
5158	3645.135662663943
5159	67437.49686148227
5161	15346.651262168049
5162	11277.604337808407
5163	6065.57469957963
5165	9038.886298281572
5167	7305.120259079444
5169	6072.881943845819
5170	20101.534454550136
5171	7310.777113249537
5173	11092.703067891376
5174	7658.837483859723
5177	23563.88889387689
5178	3038.836031766845
5179	7322.090821590089
5181	17182.034597583755
5182	3662.106224459921
5183	35084.490109828315
5185	52768.0756297802
5186	3664.934651426774
5187	118514.9313880167
5189	7336.232957016467
5190	5352.381036575557
5191	22885.290738972093
5195	9090.737610416643
5197	7347.546665358115
5198	10153.46716014122
5199	6107.906714762246
5201	11154.2408966795
5205	10547.454729583933
5206	9286.135738358025
5207	27119.38346418713
5209	7364.517227871495
5210	4552.6762077476105
5213	15497.34109605198
5214	8780.152112362608
5215	31474.739765742128
5217	30082.087387962645
5218	3687.5620671703173
5219	17743.221866079595
5221	20562.69353207417
5222	5587.0480191911365
5223	6136.379967371907
5226	9540.90652712608
5227	7389.973071643588
5230	4569.473648975414
5231	7395.629925815492
5233	7398.458352901489
5234	3698.8757750478408
5235	11507.903333714134
5237	7404.115207073572
5241	6157.545975250297
5242	3704.5326289880254
5245	9178.373183869962
5246	13776.799805688128
5249	23135.01649834594
5251	32567.26730676259
5253	20168.67053490713
5254	12854.231517681781
5255	9197.360312988001
5257	11273.216485529658
5258	7155.5238871558295
5259	6178.711983146555
5261	7438.056332108533
5262	3088.4752058129466
5263	18888.616718014204
5266	3721.503190814218
5267	20732.365808152183
5269	14394.178036931864
5270	20184.247819474243
5271	12353.915870539544
5273	7455.026894627591
5277	6199.8779910605
5278	27119.69521670948
5279	7463.512175887512
5281	7466.34060297421
5282	9418.38092284846
5285	34055.88817509408
5286	3102.3340291305144
5287	17965.697630655945
5289	29253.153402745113
5291	255847.76138601842
5293	34830.86807296138
5294	3741.302179622013
5295	10966.505415325459
5297	7488.968019668826
5298	3109.641206047906
5299	11364.839901502792
5302	7212.21144757568
5303	7497.453300929779
5305	9284.995892708594
5306	5678.670415568626
5307	29612.06726964382
5309	7505.938582190989
5311	29538.26267466818
5313	129816.57542339647
5314	3755.4443144915986
5315	9301.793026922835
5317	15807.845518049342
5318	3758.272741466196
5321	18081.85520582083
5322	3123.500028559368
5323	7525.737571801469
5326	3763.9295954160684
5327	11422.960920574804
5330	24350.681939513
5331	6263.376014906661
5333	7539.87970723837
5334	6215.752282784835
5335	38985.03913171331
5338	9021.087609875158
5339	19159.555454119378
5342	3775.243303318505
5343	20157.379835612814
5345	9353.64433278332
5347	7559.678696851207
5349	6284.542022889572
5351	7565.335551026553
5353	31511.88532118355
5354	3783.728584247672
5357	14634.78413835273
5358	13020.73829912971
5359	21120.076631073265
5361	6298.400784047149
5362	5736.792467875262
5363	24419.62567420405
5365	54249.676380888464
5366	3792.2138651788305
5367	6305.70803088929
5369	79707.32112883193
5370	5046.39948420554
5371	27974.166873889462
5374	3797.8707191340354
5377	19294.279511039076
5378	3800.699146111966
5379	18189.68608793706
5381	7607.761957345165
5383	11541.936238925186
5385	10165.966750110165
5386	3806.356000068482
5387	7616.247238609625
5389	18311.06197702073
5393	7624.73251987433
5394	12392.891859118805
5395	49671.6425179363
5397	13858.283718564708
5398	3814.841281004884
5399	7633.217801139278
5401	14753.580681871545
5402	13196.12863965856
5403	6348.04004693848
5405	53649.69636447162
5406	11447.92256526499
5407	7644.53150949292
5410	4727.947192814305
5411	11603.474340484525
5413	7653.016790758434
5414	3826.154988923106
5417	7658.673644935577
5419	7661.502072024188
5421	19994.42532246552
5422	3831.811842883503
5423	116306.57822929119
5426	3834.640269864021
5429	34183.62749515045
5430	5105.437854935435
5431	7678.472634556416
5433	6383.064815321179
5434	53525.93083722288
5435	9512.118413769422
5437	7686.957915822888
5438	3843.125550806848
5441	7692.614770000668
5442	3194.305208344583
5443	7695.443197089597
5446	5827.732065461544
5447	16198.82784817642
5449	7703.928478356544
5451	27318.71677285694
5453	67927.51646298895
5455	9547.902635113425
5457	24256.647339808893
5458	3857.267685715775
5459	32135.97586242173
5461	29086.678593020973
5462	3860.0961126981883
5465	9564.699760997404
5466	3208.1640277318716
5467	67948.71003854812
5469	6425.396831063658
5470	4779.798807083562
5471	7735.0411763373595
5473	16275.883666031079
5474	34251.288694620474
5477	7743.5264576054
5478	9219.054572694089
5479	7746.354884694799
5482	3874.238247613373
5483	7752.011738873673
5485	9599.753992593909
5486	8125.73018676928
5487	33362.71726054561
5489	14996.597114467791
5493	6453.870087344072
5494	14125.615950888347
5495	34460.46741040764
5497	21661.345216809197
5498	3885.5519555492324
5501	7777.46758267988
5502	7027.824307978736
5503	7780.296009769587
5505	11399.882549803695
5506	3891.2088095183894
5507	7785.952863949075
5509	11814.073335514322
5510	34893.039820324084
5511	18640.080712375962
5513	27384.109758675157
5514	3236.637210269813
5515	9652.335340153024
5518	12438.266295211353
5519	7802.923426488153
5521	7805.751853578087
5522	7516.732511979267
5523	14846.21516178761
5527	7814.237134848042
5529	25030.032758194477
5530	16557.951787792823
5531	7819.893989028137
5533	15115.393637439543
5534	3911.007798416822
5538	10975.943042724839
5539	24428.40211657956
5541	6510.060862752688
5542	9369.038258980037
5543	21837.929455609396
5545	9704.186638130193
5546	15215.12895160814
5549	25272.11014819665
5551	76526.39210304125
5554	3925.1499333502916
5555	37934.0467020053
5557	7856.663541201195
5558	5947.391011694772
5559	25411.787086876273
5561	36628.546331182064
5563	7865.148822472495
5565	58868.315634280305
5567	19984.786918490634
5569	7873.634103744019
5570	4867.434297362241
5573	7879.290957925156
5574	3271.6620285621298
5578	3942.12049527699
5579	11963.134211336564
5581	7890.604666287726
5582	3944.9489222654593
5583	6559.700128137781
5585	9775.02515187481
5587	27726.0566745802
5590	25054.899093697197
5591	7904.746801741488
5593	92491.2711666873
5594	3953.4342032320396
5595	11341.7998554636
5597	24678.962447839578
5599	15298.107950862024
5601	6580.866136341449
5602	3959.091057210729
5603	16666.29551660037
5605	55795.31352746563
5606	3961.9194842003644
5609	37997.89807925946
5610	46819.3535435813
5611	25558.847358800467
5613	6594.724894705089
5614	6008.245136378019
5615	9827.606500069776
5617	29290.170553969943
5619	6602.032144559758
5621	68923.93469479588
5622	3300.1352140727945
5623	7950.001635197587
5626	12305.758941062311
5627	19122.610694476978
5629	16741.07013124015
5630	4920.015593557867
5631	6615.8909027331565
5633	30062.91572754614
5637	6623.198152792567
5638	3984.5469001243455
5639	7972.6290519279355
5641	7975.457479019336
5642	29008.76057826553
5645	9879.457794297228
5646	3313.994029766876
5647	7983.942760293678
5649	15407.300828054225
5651	7989.599614476691
5653	7992.428041568232
5654	7700.046940535627
5655	139346.88474368857
5657	7998.084895751386
5658	14211.279117426802
5659	8000.913322842997
5662	10104.406925222826
5663	12145.69806078345
5665	48111.19477120107
5666	4004.3458890677807
5667	6658.222918836187
5669	8015.055458301408
5671	33498.532969412314
5673	36358.02927781818
5674	4010.0027430533046
5677	12173.733205782868
5678	9599.28001996639
5681	134619.20631339017
5682	3335.1600305571937
5683	8034.854447944161
5685	12500.932929491772
5686	4018.4880240329844
5689	8043.339729219974
5690	4971.867075861457
5691	14962.453546485372
5693	8048.996583403965
5694	11159.033480700424
5695	64148.83556942465
5698	41533.0943466668
5699	29707.488099831233
5701	8060.310291772222
5702	4029.801732008473
5703	6700.554935000757
5705	34095.11412145885
5707	16973.948553920112
5709	18945.769167459148
5710	4990.853701071504
5711	8074.452427233057
5713	25197.238109925518
5714	4038.287012992014
5717	8082.937708509832
5718	3356.3260314696504
5719	85232.16628236561
5721	6721.720943105756
5722	4043.943866981952
5723	35507.116451120375
5726	6127.904082041482
5727	28497.853684301186
5729	19472.63802466753
5730	6274.257954497979
5731	15659.920980294122
5734	15729.565247681207
5735	49536.81165572549
5737	8111.221979433887
5738	10231.186817163298
5739	6742.886951225709
5741	8116.878833618969
5743	8119.707260711543
5745	11902.195477926669
5747	12326.211500699603
5749	8128.1925419894005
5753	15720.825727374991
5754	7695.407277312372
5755	10073.716133248712
5757	25461.414880819062
5758	4069.399709945598
5759	17136.043856764256
5761	12356.297074339955
5762	15174.610715005545
5763	24114.452248579113
5765	10090.51324374978
5767	39599.26965355797
5770	5042.705290289533
5771	25457.840495428805
5773	22750.7868532586
5774	4080.713417934079
5777	34084.556340882904
5779	8170.618948381691
5781	42669.02605481352
5783	8176.275802567704
5785	53841.33566178286
5786	7875.531376955393
5789	12417.83499697479
5790	5847.13696062179
5791	8187.589510939995
5793	6806.384975673888
5794	4094.8555529236473
5795	48782.62219900516
5797	137205.1380797145
5798	8593.193254854747
5799	6813.69222751805
5801	8201.731646405851
5802	3405.9652227000183
5803	12445.870351062262
5806	4103.340833919486
5807	8210.216927685626
5809	28824.128546404165
5810	17709.553474176962
5811	23280.04037273828
5813	8218.702208965595
5815	10178.148825938726
5817	15868.649865209409
5818	4111.826114916884
5821	8230.01591733919
5822	14991.133988061902
5826	3419.8240349172147
5827	8238.501198619611
5829	33567.91682875684
5830	19609.250731139797
5833	20948.219474726808
5834	4123.139822915828
5835	11019.23090621684
5837	17364.93090952416
5838	8180.518933074386
5839	8255.471761181034
5842	11446.612978185838
5843	8261.128615368345
5845	38028.68813846902
5846	14354.737842951236
5847	6869.883000251697
5849	8269.613896649471
5851	8272.442323743224
5853	6877.190252668547
5854	4137.2819579183515
5855	10248.987302871199
5857	8280.927605024604
5858	12802.7054156955
5861	8286.584459212298
5862	3440.990036295864
5863	132775.12944504025
5865	115086.47065814617
5866	6276.965173225415
5867	8295.069740493995
5869	8297.898167587937
5870	5130.340792516561
5871	28586.714945415904
5873	12594.93120978137
5874	10766.323970381254
5878	4154.25251992696
5879	8312.040303057956
5881	8314.868730152024
5882	9952.924760047004
5883	36119.84916336011
5885	51230.62423134614
5889	23313.964646307842
5890	24287.526170244033
5891	31435.848793679055
5893	39965.34721617744
5894	6310.466365350387
5897	8337.496146905307
5898	3462.1560377857413
5899	20056.534922525658
5901	16626.17547820389
5902	8743.885158586754
5903	8345.981428188132
5905	10336.622888302076
5906	4174.0515089446035
5907	20886.883793658282
5909	21221.144942139
5910	5968.570961106729
5911	23310.01483989741
5914	4179.708362951133
5917	37319.301553577454
5918	8059.449270353348
5919	6954.547033217622
5921	26986.434693940006
5923	8374.265699132213
5926	4188.193643962157
5927	8379.922553321276
5930	5182.922095585065
5933	20176.31878112873
5934	14294.107775728628
5935	10388.474225049393
5937	6975.713041493169
5938	4196.678924974648
5939	8396.89311588895
5941	17675.435567092827
5942	4199.507351979138
5943	15981.613803359074
5945	61156.43675005104
5946	3490.6292315121327
5947	21352.392373344093
5951	16263.545341482015
5953	8416.69210555216
5954	8823.790842472965
5955	12335.572396513353
5957	155853.7933416488
5959	36989.84607796154
5961	7004.186303312817
5962	8120.353495527028
5963	39303.065659041065
5965	10441.055575222998
5966	10658.190350308661
5969	33247.022061176205
5970	6542.764975422706
5971	12805.530218837624
5973	20281.399563569503
5974	13073.744887905716
5977	31900.18558153735
5979	7025.352311796686
5981	8456.290084881526
5982	3511.795233964516
5983	27273.172393553534
5986	15427.13028446636
5987	8464.775366166898
5989	35338.211644338626
5990	5234.773560436823
5991	7039.2110663996045
5993	17826.12500015847
5995	34814.873356642165
5997	7046.518320292591
5998	4239.105330058822
5999	12867.068384321316
6001	20404.48989162378
6002	4241.9337570657035
6005	10511.894060351508
6006	92876.49553131202
6007	8493.05963711942
6009	7060.377074727949
6010	5253.760241218948
6011	8498.716491310159
6013	12897.153958767609
6014	13592.06294343127
6015	13225.44815131013
6017	16442.04138823597
6018	13810.340185715837
6019	17906.03276083506
6022	4256.075892102462
6023	21634.25764852255
6026	11804.392416326193
6029	8524.172335169455
6031	29948.94277345286
6033	7088.850337320074
6034	6459.5279311883
6035	57951.63074108401
6037	8535.486043551868
6038	4267.389600134668
6041	12958.008565201359
6042	14428.754131782549
6043	8543.97132483888
6045	91033.81384696333
6046	4273.0464541516985
6047	8549.628179030316
6049	23853.585777433862
6051	7110.01634585144
6053	8558.113460317618
6054	3554.127239156049
6055	31524.17812495942
6058	8972.770524726599
6059	41645.89930990701
6061	115427.45570175479
6062	6487.563780902921
6063	35287.78116401576
6065	10616.326743565005
6067	8577.912449988655
6070	5305.611807547627
6071	18055.00994808182
6073	8586.397731276527
6074	4292.845443216125
6077	37724.800345926764
6078	3567.9860468343677
6079	8594.883012564569
6081	7145.041108169222
6082	4298.502297235901
6083	78130.56860611669
6085	10651.380977430877
6086	10302.946588788864
6087	7152.3483629489
6089	8609.025148045017
6090	38350.88721358302
6091	8611.853575141164
6094	8303.668174524384
6095	86517.00274660057
6097	73238.35880703437
6098	4309.816005277261
6099	28740.346089082093
6101	8625.995710622177
6103	20757.107355481876
6105	184800.28825402705
6106	16093.0185236158
6107	27843.801426490692
6109	31869.64682686148
6110	27285.29133376765
6113	8642.966273200009
6114	3589.1520489507557
6115	10703.962328350073
6117	7187.373124965014
6118	38654.923803347
6119	27010.995157320456
6121	8654.2799815856
6122	4326.7865673437855
6123	20445.351582324056
6126	3596.4592447187033
6127	16743.552288414252
6130	5358.193114645422
6131	8668.422117068007
6133	8671.250544164544
6134	4335.2718483790495
6135	13493.962837221792
6139	13168.607594608424
6141	32119.154386550767
6142	15086.388542489743
6143	8685.392679647503
6145	10755.813605519586
6146	6579.1868734207665
6149	115327.25285859748
6151	8696.7063880342
6153	14434.02749647143
6154	10412.374328726419
6155	10774.800821250092
6157	34303.33366694714
6158	4352.242410453539
6159	7237.012397279893
6161	38876.779610177364
6162	10190.274201600145
6163	8713.67695061479
6166	4357.899264479535
6167	13226.728249942505
6169	28125.659225861447
6170	5393.247320008716
6173	8727.819086099116
6177	35313.79454574886
6178	4366.384545519616
6179	30704.340435444297
6181	13260.231145400336
6182	8424.272060785128
6185	10826.652147712455
6186	3631.484053475914
6187	24401.76152409051
6189	7272.037158702538
6190	5410.044568630825
6191	32309.639066557367
6193	16926.869384302507
6194	11067.823702218533
6195	69587.24501042848
6197	8761.760211263332
6198	3638.791250639542
6199	8764.588638360467
6202	6640.041090387775
6203	8770.245492554788
6205	69459.65988529705
6206	13589.913338639217
6207	7293.203167166706
6209	13318.35200941688
6211	8781.559200943646
6213	30513.600933541653
6214	9211.919317042531
6215	54177.66424437906
6217	8790.044482235475
6218	4394.6688156625305
6221	8795.701336430115
6222	13263.611781591302
6226	8482.164989196517
6227	18524.760455374824
6229	8807.015044819607
6230	20561.39075809081
6231	35495.972823173295
6233	24582.491161047485
6234	3659.957253730401
6235	84384.40116936369
6238	4408.8109507393
6239	21217.075710733992
6242	4411.639377755075
6243	7335.535184130066
6245	10931.084773160183
